,Node/Line,Generator_ID,Parameter,Category,Case,Scenario,Year,Climate Year,Value,Simulation_ID,Node 1,Path,Simulation_type,Sector
2889,HR00-HU00,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,5987.0,GA2040-1984,,,IoSN Lite,Electricity
2890,HR00-RS00,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,781.0,GA2040-1984,,,IoSN Lite,Electricity
2891,HR00-SI00,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,6157.0,GA2040-1984,,,IoSN Lite,Electricity
2892,HU00-RO00,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,1024.0,GA2040-1984,,,IoSN Lite,Electricity
2893,HU00-RS00,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,804.0,GA2040-1984,,,IoSN Lite,Electricity
2894,HU00-SI00,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,371.0,GA2040-1984,,,IoSN Lite,Electricity
2895,HU00-SK00,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,4315.0,GA2040-1984,,,IoSN Lite,Electricity
2896,HU00-UA01,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,3426.0,GA2040-1984,,,IoSN Lite,Electricity
2897,IE00-UK00,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,1509.0,GA2040-1984,,,IoSN Lite,Electricity
2898,IE00-UKNI,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,1358.0,GA2040-1984,,,IoSN Lite,Electricity
2899,ITCN-ITCO,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,913.0,GA2040-1984,,,IoSN Lite,Electricity
2900,ITCN-ITCS,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,2560.0,GA2040-1984,,,IoSN Lite,Electricity
2901,ITCN-ITN1,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,4794.0,GA2040-1984,,,IoSN Lite,Electricity
2902,ITCO-ITSA,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,718.0,GA2040-1984,,,IoSN Lite,Electricity
2903,ITCS-ITS1,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,65.0,GA2040-1984,,,IoSN Lite,Electricity
2904,ITCS-ITSA,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,2495.0,GA2040-1984,,,IoSN Lite,Electricity
2905,ITCS-ME00,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,880.0,GA2040-1984,,,IoSN Lite,Electricity
2906,ITN1-SI00,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,199.0,GA2040-1984,,,IoSN Lite,Electricity
2907,ITS1-ITSI,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,3945.0,GA2040-1984,,,IoSN Lite,Electricity
2908,ITSI-MT00,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,994.0,GA2040-1984,,,IoSN Lite,Electricity
2909,LT00-LV00,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,3006.0,GA2040-1984,,,IoSN Lite,Electricity
2910,LT00-PL00,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,1975.0,GA2040-1984,,,IoSN Lite,Electricity
2911,LT00-SE04,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,531.0,GA2040-1984,,,IoSN Lite,Electricity
2912,ME00-RS00,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,504.0,GA2040-1984,,,IoSN Lite,Electricity
2913,MK00-RS00,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,1256.0,GA2040-1984,,,IoSN Lite,Electricity
2914,NL00-NOS0,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,2069.0,GA2040-1984,,,IoSN Lite,Electricity
2915,NL00-UK00,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,2351.0,GA2040-1984,,,IoSN Lite,Electricity
2916,NOM1-NON1,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,98.0,GA2040-1984,,,IoSN Lite,Electricity
2917,NOM1-NOS0,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,7904.0,GA2040-1984,,,IoSN Lite,Electricity
2918,NOM1-SE02,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,898.0,GA2040-1984,,,IoSN Lite,Electricity
2919,NON1-SE01,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,1683.0,GA2040-1984,,,IoSN Lite,Electricity
2920,NON1-SE02,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,1457.0,GA2040-1984,,,IoSN Lite,Electricity
2921,NOS0-SE03,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,9318.0,GA2040-1984,,,IoSN Lite,Electricity
2922,NOS0-UK00,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,10689.0,GA2040-1984,,,IoSN Lite,Electricity
2923,PL00-SE04,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,383.0,GA2040-1984,,,IoSN Lite,Electricity
2924,PLE0-SK00,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,2086.0,GA2040-1984,,,IoSN Lite,Electricity
2925,PLI0-PL00,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,9416.0,GA2040-1984,,,IoSN Lite,Electricity
2926,RO00-RS00,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,4071.0,GA2040-1984,,,IoSN Lite,Electricity
2927,RO00-UA01,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,639.0,GA2040-1984,,,IoSN Lite,Electricity
2928,SE01-SE02,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,9613.0,GA2040-1984,,,IoSN Lite,Electricity
2929,SE02-SE03,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,51912.0,GA2040-1984,,,IoSN Lite,Electricity
2930,SE03-SE04,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,20124.0,GA2040-1984,,,IoSN Lite,Electricity
2931,SK00-UA01,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,2595.0,GA2040-1984,,,IoSN Lite,Electricity
2932,UK00-UKNI,,Flow,Interconnection,Reference Grid,Global Ambition,2040,1984,1457.0,GA2040-1984,,,IoSN Lite,Electricity
2933,AL00-GR00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,926.0,GA2040-1984,,,IoSN Lite,Electricity
2934,AL00-ME00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,1705.0,GA2040-1984,,,IoSN Lite,Electricity
2935,AL00-RS00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,259.0,GA2040-1984,,,IoSN Lite,Electricity
2936,AT00-DE00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,3428.0,GA2040-1984,,,IoSN Lite,Electricity
2937,AT00-HU00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,2597.0,GA2040-1984,,,IoSN Lite,Electricity
2938,AT00-SI00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,1867.0,GA2040-1984,,,IoSN Lite,Electricity
2939,BA00-HR00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,1032.0,GA2040-1984,,,IoSN Lite,Electricity
2940,BA00-ME00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,192.0,GA2040-1984,,,IoSN Lite,Electricity
2941,BA00-RS00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,58.0,GA2040-1984,,,IoSN Lite,Electricity
2942,BE00-FR00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,1934.0,GA2040-1984,,,IoSN Lite,Electricity
2943,BE00-NL00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,2885.0,GA2040-1984,,,IoSN Lite,Electricity
2944,BE00-UK00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,1654.0,GA2040-1984,,,IoSN Lite,Electricity
2945,BG00-GR00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,2615.0,GA2040-1984,,,IoSN Lite,Electricity
2946,BG00-MK00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,198.0,GA2040-1984,,,IoSN Lite,Electricity
2947,BG00-RO00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,1618.0,GA2040-1984,,,IoSN Lite,Electricity
2948,BG00-RS00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,2044.0,GA2040-1984,,,IoSN Lite,Electricity
2949,BG00-TR00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,8711.0,GA2040-1984,,,IoSN Lite,Electricity
2950,CH00-DE00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,3620.0,GA2040-1984,,,IoSN Lite,Electricity
2951,CH00-FR00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,283.0,GA2040-1984,,,IoSN Lite,Electricity
2952,CH00-ITN1,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,10461.0,GA2040-1984,,,IoSN Lite,Electricity
2953,CY00-GR00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,425.0,GA2040-1984,,,IoSN Lite,Electricity
2954,CZ00-DE00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,192.0,GA2040-1984,,,IoSN Lite,Electricity
2955,DE00-DKE1,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,1970.0,GA2040-1984,,,IoSN Lite,Electricity
2956,DE00-FR00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,7238.0,GA2040-1984,,,IoSN Lite,Electricity
2957,DE00-NL00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,889.0,GA2040-1984,,,IoSN Lite,Electricity
2958,DKE1-PL00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,6269.0,GA2040-1984,,,IoSN Lite,Electricity
2959,DKE1-SE04,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,2484.0,GA2040-1984,,,IoSN Lite,Electricity
2960,DKW1-NOS0,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,3055.0,GA2040-1984,,,IoSN Lite,Electricity
2961,DKW1-SE03,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,258.0,GA2040-1984,,,IoSN Lite,Electricity
2962,EE00-FI00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,347.0,GA2040-1984,,,IoSN Lite,Electricity
2963,EE00-LV00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,1171.0,GA2040-1984,,,IoSN Lite,Electricity
2964,ES00-FR00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,18945.0,GA2040-1984,,,IoSN Lite,Electricity
2965,ES00-PT00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,143.0,GA2040-1984,,,IoSN Lite,Electricity
2966,FI00-NON1,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,51.0,GA2040-1984,,,IoSN Lite,Electricity
2967,FI00-SE01,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,6.0,GA2040-1984,,,IoSN Lite,Electricity
2968,FR00-IE00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,3411.0,GA2040-1984,,,IoSN Lite,Electricity
2969,FR00-ITN1,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,7238.0,GA2040-1984,,,IoSN Lite,Electricity
2970,FR00-UK00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,4527.0,GA2040-1984,,,IoSN Lite,Electricity
2971,GR00-GR03,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,210.0,GA2040-1984,,,IoSN Lite,Electricity
2972,GR00-MK00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,2089.0,GA2040-1984,,,IoSN Lite,Electricity
2973,GR00-TR00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,8726.0,GA2040-1984,,,IoSN Lite,Electricity
2974,HR00-RS00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,757.0,GA2040-1984,,,IoSN Lite,Electricity
2975,HR00-SI00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,1431.0,GA2040-1984,,,IoSN Lite,Electricity
2976,HU00-RO00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,915.0,GA2040-1984,,,IoSN Lite,Electricity
2977,HU00-RS00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,661.0,GA2040-1984,,,IoSN Lite,Electricity
2978,HU00-SK00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,2251.0,GA2040-1984,,,IoSN Lite,Electricity
2979,IE00-UK00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,1471.0,GA2040-1984,,,IoSN Lite,Electricity
2980,ITCN-ITCS,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,302.0,GA2040-1984,,,IoSN Lite,Electricity
2981,ITCS-ME00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,830.0,GA2040-1984,,,IoSN Lite,Electricity
2982,ITN1-SI00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,275.0,GA2040-1984,,,IoSN Lite,Electricity
2983,ITSI-MT00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,26.0,GA2040-1984,,,IoSN Lite,Electricity
2984,LT00-LV00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,2960.0,GA2040-1984,,,IoSN Lite,Electricity
2985,MK00-RS00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,1503.0,GA2040-1984,,,IoSN Lite,Electricity
2986,NL00-UK00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,3452.0,GA2040-1984,,,IoSN Lite,Electricity
2987,NOM1-SE02,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,150.0,GA2040-1984,,,IoSN Lite,Electricity
2988,NON1-SE02,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,3864.0,GA2040-1984,,,IoSN Lite,Electricity
2989,NOS0-SE03,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,4309.0,GA2040-1984,,,IoSN Lite,Electricity
2990,NOS0-UK00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,7466.0,GA2040-1984,,,IoSN Lite,Electricity
2991,PL00-SE04,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,631.0,GA2040-1984,,,IoSN Lite,Electricity
2992,PLI0-SK00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,2248.0,GA2040-1984,,,IoSN Lite,Electricity
2993,SE02-SE03,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,6072.0,GA2040-1984,,,IoSN Lite,Electricity
2994,SK00-PLE0,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,2673.0,GA2040-1984,,,IoSN Lite,Electricity
2995,UK00-UKNI,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,1544.0,GA2040-1984,,,IoSN Lite,Electricity
2996,ITSI-TN00,,Flow,Interconnection,Expanded Grid,Global Ambition,2040,1984,3135.0,GA2040-1984,,,IoSN Lite,Electricity
2997,AL00-GR00,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,1261.0,GA2040-1984,,,IoSN Lite,Electricity
2998,AL00-ME00,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,363.0,GA2040-1984,,,IoSN Lite,Electricity
2999,AL00-MK00,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,1274.0,GA2040-1984,,,IoSN Lite,Electricity
3000,AL00-RS00,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,599.0,GA2040-1984,,,IoSN Lite,Electricity
3001,AT00-CH00,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,2207.0,GA2040-1984,,,IoSN Lite,Electricity
3002,AT00-CZ00,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,1295.0,GA2040-1984,,,IoSN Lite,Electricity
3003,AT00-DE00,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,20589.0,GA2040-1984,,,IoSN Lite,Electricity
3004,AT00-HU00,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,2765.0,GA2040-1984,,,IoSN Lite,Electricity
3005,AT00-ITN1,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,686.0,GA2040-1984,,,IoSN Lite,Electricity
3006,AT00-SI00,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,3618.0,GA2040-1984,,,IoSN Lite,Electricity
3007,BA00-HR00,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,1836.0,GA2040-1984,,,IoSN Lite,Electricity
3008,BA00-ME00,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,1845.0,GA2040-1984,,,IoSN Lite,Electricity
3009,BA00-RS00,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,2544.0,GA2040-1984,,,IoSN Lite,Electricity
3010,BE00-DE00,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,1684.0,GA2040-1984,,,IoSN Lite,Electricity
3011,BE00-FR00,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,14193.0,GA2040-1984,,,IoSN Lite,Electricity
3012,BE00-LUG1,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,85.0,GA2040-1984,,,IoSN Lite,Electricity
3013,BE00-NL00,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,5926.0,GA2040-1984,,,IoSN Lite,Electricity
3014,BE00-UK00,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,3290.0,GA2040-1984,,,IoSN Lite,Electricity
3015,BG00-GR00,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,2672.0,GA2040-1984,,,IoSN Lite,Electricity
3016,BG00-MK00,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,179.0,GA2040-1984,,,IoSN Lite,Electricity
3017,BG00-RO00,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,1900.0,GA2040-1984,,,IoSN Lite,Electricity
3018,BG00-RS00,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,314.0,GA2040-1984,,,IoSN Lite,Electricity
3019,BG00-TR00,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,4.0,GA2040-1984,,,IoSN Lite,Electricity
3020,CH00-DE00,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,11436.0,GA2040-1984,,,IoSN Lite,Electricity
3021,CH00-FR00,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,21146.0,GA2040-1984,,,IoSN Lite,Electricity
3022,CH00-ITN1,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,1253.0,GA2040-1984,,,IoSN Lite,Electricity
3023,CZ00-DE00,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,7037.0,GA2040-1984,,,IoSN Lite,Electricity
3024,CZ00-PLE0,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,2685.0,GA2040-1984,,,IoSN Lite,Electricity
3025,CZ00-SK00,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,4137.0,GA2040-1984,,,IoSN Lite,Electricity
3026,DE00-DEKF,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,1785.0,GA2040-1984,,,IoSN Lite,Electricity
3027,DE00-DKE1,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,1819.0,GA2040-1984,,,IoSN Lite,Electricity
3028,DE00-DKW1,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,15550.0,GA2040-1984,,,IoSN Lite,Electricity
3029,DE00-FR00,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,12438.0,GA2040-1984,,,IoSN Lite,Electricity
3030,DE00-LUV1,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,800.0,GA2040-1984,,,IoSN Lite,Electricity
3031,DE00-NL00,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,14862.0,GA2040-1984,,,IoSN Lite,Electricity
3032,DE00-NOS0,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,6757.0,GA2040-1984,,,IoSN Lite,Electricity
3033,DE00-PLE0,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,4191.0,GA2040-1984,,,IoSN Lite,Electricity
3034,DE00-SE04,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,2008.0,GA2040-1984,,,IoSN Lite,Electricity
3035,DE00-UK00,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,5775.0,GA2040-1984,,,IoSN Lite,Electricity
3036,DEKF-DKKF,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,128.0,GA2040-1984,,,IoSN Lite,Electricity
3037,DKE1-DKKF,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,2718.0,GA2040-1984,,,IoSN Lite,Electricity
3038,DKE1-DKW1,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,2388.0,GA2040-1984,,,IoSN Lite,Electricity
3039,DKE1-SE04,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,2313.0,GA2040-1984,,,IoSN Lite,Electricity
3040,DKW1-NL00,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,997.0,GA2040-1984,,,IoSN Lite,Electricity
3041,DKW1-NOS0,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,5601.0,GA2040-1984,,,IoSN Lite,Electricity
3042,DKW1-SE03,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,1274.0,GA2040-1984,,,IoSN Lite,Electricity
3043,DKW1-UK00,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,3356.0,GA2040-1984,,,IoSN Lite,Electricity
3044,EE00-FI00,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,5113.0,GA2040-1984,,,IoSN Lite,Electricity
3045,EE00-LV00,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,724.0,GA2040-1984,,,IoSN Lite,Electricity
3046,ES00-FR00,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,3550.0,GA2040-1984,,,IoSN Lite,Electricity
3047,ES00-PT00,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,15047.0,GA2040-1984,,,IoSN Lite,Electricity
3048,FI00-SE01,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,15782.0,GA2040-1984,,,IoSN Lite,Electricity
3049,FI00-SE03,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,4879.0,GA2040-1984,,,IoSN Lite,Electricity
3050,FR00-ITN1,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,423.0,GA2040-1984,,,IoSN Lite,Electricity
3051,FR00-UK00,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,10807.0,GA2040-1984,,,IoSN Lite,Electricity
3052,FR15-ITCO,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,534.0,GA2040-1984,,,IoSN Lite,Electricity
3053,GR00-GR03,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,759.0,GA2040-1984,,,IoSN Lite,Electricity
3054,GR00-ITS1,,Flow Back,Interconnection,Reference Grid,Global Ambition,2040,1984,1043.0,GA2040-1984,,,IoSN Lite,Electricity
